CustomerID,Age,Gender,Category,ItemPurchased,Amount,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases,CustomerSegment
340,50,Female,Accessories,Wallet,62.32,Winter,Card,3.5,18,4,1
341,35,Male,Sports,Dumbbells,165.77,Summer,Card,3.3,14,2,0
342,29,Male,Footwear,Sandals,132.79,Summer,Card,4.4,14,2,0
343,25,Female,Beauty,Skincare Kit,82.83,Autumn,Card,4.4,8,4,0
344,28,Female,Beauty,Skincare Kit,139.28,Autumn,Card,5.0,21,8,0
345,44,Male,Mens Clothing,T-Shirt,145.69,Spring,Card,3.4,6,3,0
346,47,Female,Accessories,Handbag,28.87,Autumn,Cash on Delivery,3.0,10,5,1
347,22,Female,Footwear,Sandals,122.56,Winter,Card,4.1,14,2,0
348,69,Male,Footwear,Sneakers,98.93,Summer,Card,3.0,24,7,1
349,41,Male,Sports,Yoga Mat,207.36,Spring,Card,3.9,13,4,0
350,54,Female,Beauty,Makeup Set,87.55,Spring,Card,3.6,18,4,1
351,40,Female,Beauty,Skincare Kit,47.08,Winter,Card,3.0,12,6,0
352,63,Female,Sports,Dumbbells,104.84,Spring,Card,4.3,18,9,1
353,47,Male,Mens Clothing,Shirt,84.24,Autumn,Cash on Delivery,3.1,13,4,1
354,68,Female,Beauty,Perfume,136.55,Summer,Card,3.6,7,1,1
355,53,Male,Electronics,Headphones,2520.99,Winter,Card,3.1,18,4,2
356,25,Male,Sports,Football,43.35,Summer,Card,2.2,6,3,0
357,34,Female,Beauty,Skincare Kit,123.83,Spring,Card,5.0,4,2,0
358,66,Female,Footwear,Formal Shoes,194.54,Spring,Card,2.6,6,3,1
359,30,Male,Mens Clothing,Shirt,65.61,Summer,Card,3.3,16,3,0
360,59,Female,Accessories,Handbag,68.54,Spring,Card,2.7,21,8,1
361,22,Female,Sports,Yoga Mat,95.48,Winter,Cash on Delivery,4.1,9,2,0
362,23,Male,Footwear,Sandals,217.69,Spring,Card,3.4,18,4,0
363,59,Male,Sports,Dumbbells,221.98,Summer,Card,3.0,16,8,1
364,70,Female,Accessories,Sunglasses,157.83,Summer,Card,4.5,24,7,1
365,28,Male,Footwear,Formal Shoes,92.99,Winter,Card,3.8,16,3,0
366,30,Female,Womens Clothing,Skirt,152.47,Autumn,Card,4.0,24,7,0
367,50,Male,Sports,Dumbbells,162.7,Summer,Card,2.8,11,3,1
368,66,Male,Sports,Football,56.33,Spring,Cash on Delivery,4.1,2,1,1
369,34,Female,Beauty,Makeup Set,41.77,Winter,Cash on Delivery,3.5,4,2,0
370,49,Male,Electronics,Laptop,2544.06,Summer,Card,3.6,10,5,2
371,53,Female,Accessories,Handbag,89.64,Spring,Cash on Delivery,4.1,6,3,1
372,53,Male,Footwear,Formal Shoes,224.0,Autumn,Card,5.0,20,5,1
373,52,Female,Accessories,Wallet,37.28,Winter,Card,3.3,13,4,1
374,61,Male,Footwear,Formal Shoes,42.08,Spring,Cash on Delivery,2.5,20,10,1
375,28,Male,Mens Clothing,Jacket,50.72,Summer,Cash on Delivery,2.6,4,2,0
376,54,Female,Womens Clothing,Skirt,183.9,Spring,Card,4.0,18,4,1
377,36,Female,Beauty,Perfume,121.81,Winter,Card,3.8,16,3,0
378,35,Female,Womens Clothing,Jeans,66.09,Summer,Card,2.9,16,3,0
379,63,Male,Footwear,Formal Shoes,119.18,Spring,Card,4.5,8,4,1
380,51,Male,Mens Clothing,Jacket,123.0,Winter,Card,3.6,11,3,1
381,26,Male,Mens Clothing,Shirt,37.33,Spring,Card,3.6,20,5,0
382,54,Male,Electronics,Mobile Phone,1625.71,Spring,Card,5.0,26,13,2
383,70,Male,Footwear,Sneakers,150.48,Spring,Card,4.6,12,6,1
384,45,Male,Electronics,Laptop,1400.99,Winter,Card,2.8,6,3,2
385,43,Male,Sports,Football,80.25,Winter,Card,3.9,17,6,0
386,37,Female,Groceries,Rice Pack,29.59,Summer,Card,4.7,24,7,0
387,47,Male,Mens Clothing,T-Shirt,112.86,Winter,Card,4.6,14,7,1
388,45,Male,Sports,Football,160.31,Winter,Card,3.0,6,3,0
389,44,Female,Home,Lamp,155.34,Winter,Card,4.5,13,4,0
390,39,Male,Groceries,Cooking Oil,76.79,Winter,Cash on Delivery,3.3,19,7,0
391,42,Male,Electronics,Mobile Phone,845.92,Autumn,Card,2.9,25,10,0
392,26,Female,Womens Clothing,Jeans,177.84,Winter,Card,4.5,13,4,0
393,42,Male,Footwear,Sandals,81.26,Summer,Card,4.1,14,2,0
394,33,Male,Sports,Yoga Mat,143.71,Summer,Card,3.9,11,3,0
395,70,Male,Sports,Yoga Mat,62.41,Summer,Cash on Delivery,3.7,28,9,1
396,55,Female,Footwear,Sneakers,120.97,Summer,Card,2.9,20,5,1
397,28,Male,Mens Clothing,Jeans,176.62,Spring,Card,3.7,16,3,0
398,27,Male,Electronics,Laptop,1091.52,Summer,Card,4.9,11,3,0
399,29,Female,Womens Clothing,Jeans,196.8,Summer,Card,3.7,26,8,0
400,70,Female,Womens Clothing,Top,89.53,Spring,Cash on Delivery,3.8,16,8,1
401,38,Female,Accessories,Wallet,141.24,Spring,Card,3.9,11,3,0
402,32,Male,Mens Clothing,T-Shirt,125.07,Winter,Card,4.2,9,2,0
403,56,Female,Accessories,Handbag,83.05,Autumn,Cash on Delivery,4.1,18,4,1
404,32,Male,Home,Kitchen Set,84.48,Winter,Card,4.5,19,7,0
405,42,Male,Electronics,Laptop,1607.07,Autumn,Card,4.0,21,8,2
406,28,Female,Footwear,Formal Shoes,170.45,Spring,Card,3.8,13,4,0
407,30,Female,Beauty,Skincare Kit,47.97,Spring,Card,3.7,18,4,0
408,31,Female,Womens Clothing,Jeans,152.0,Spring,Card,3.5,24,7,0
409,60,Female,Beauty,Perfume,77.79,Autumn,Card,4.7,11,3,1
410,46,Female,Womens Clothing,Top,55.8,Summer,Cash on Delivery,3.1,22,6,1
411,66,Male,Sports,Dumbbells,140.76,Winter,Card,3.7,26,8,1
412,69,Male,Sports,Dumbbells,31.84,Autumn,Cash on Delivery,4.0,18,4,1
413,56,Male,Mens Clothing,Shirt,175.84,Autumn,Card,2.7,16,3,1
414,23,Male,Electronics,Headphones,2970.31,Autumn,Card,3.6,12,6,2
415,68,Male,Mens Clothing,Shirt,43.47,Summer,Cash on Delivery,5.0,7,1,1
416,38,Female,Beauty,Makeup Set,99.24,Autumn,Card,3.5,23,9,0
417,39,Female,Footwear,Sneakers,69.99,Summer,Card,3.0,10,5,0
418,64,Female,Groceries,Cooking Oil,27.74,Summer,Card,2.3,15,5,1
419,26,Female,Home,Kitchen Set,175.14,Winter,Card,4.5,12,1,0
420,58,Female,Accessories,Sunglasses,105.33,Autumn,Card,4.5,22,6,1
421,33,Male,Electronics,Headphones,2028.35,Winter,Card,3.6,8,4,2
422,54,Female,Beauty,Skincare Kit,44.38,Spring,Cash on Delivery,4.9,16,3,1
423,37,Female,Accessories,Wallet,124.7,Spring,Card,4.6,22,6,0
424,27,Male,Mens Clothing,Shirt,117.37,Summer,Card,3.7,20,5,0
425,67,Female,Accessories,Sunglasses,81.81,Spring,Cash on Delivery,3.8,13,4,1
426,34,Female,Beauty,Perfume,108.57,Winter,Card,4.9,13,4,0
427,70,Female,Accessories,Wallet,150.37,Autumn,Card,4.5,10,5,1
428,21,Female,Groceries,Beverages,21.02,Autumn,Card,2.7,14,7,0
429,67,Female,Footwear,Sneakers,203.32,Summer,Card,3.3,10,5,1
430,45,Female,Accessories,Sunglasses,67.03,Autumn,Cash on Delivery,3.6,21,8,1
431,64,Male,Electronics,Mobile Phone,1948.28,Summer,Card,4.2,20,5,2
432,51,Female,Womens Clothing,Jeans,108.88,Autumn,Card,3.7,15,5,1
433,41,Female,Groceries,Rice Pack,42.47,Summer,Cash on Delivery,2.5,10,5,0
434,61,Male,Mens Clothing,Jacket,57.77,Summer,Card,3.5,18,4,1
435,47,Male,Groceries,Snacks,28.68,Summer,Cash on Delivery,3.8,15,5,1
436,38,Male,Mens Clothing,Shirt,59.0,Summer,Card,4.1,12,6,0
437,50,Female,Accessories,Sunglasses,128.95,Autumn,Card,4.3,19,7,1
438,29,Male,Mens Clothing,T-Shirt,163.33,Autumn,Card,4.7,27,11,0
439,24,Female,Footwear,Sneakers,42.5,Summer,Card,3.6,18,9,0
440,57,Male,Mens Clothing,Jacket,34.25,Summer,Cash on Delivery,4.3,20,10,1
441,42,Male,Sports,Yoga Mat,36.03,Summer,Cash on Delivery,4.4,22,6,0
442,48,Male,Mens Clothing,T-Shirt,78.25,Winter,Cash on Delivery,3.3,10,5,1
443,22,Female,Womens Clothing,Dress,162.85,Winter,Card,3.7,10,5,0
444,64,Female,Accessories,Wallet,143.93,Winter,Card,3.3,4,2,1
445,43,Male,Sports,Dumbbells,170.33,Autumn,Card,3.8,20,5,0
446,26,Male,Electronics,Smart Watch,2141.41,Spring,Card,4.8,19,7,2
447,55,Male,Sports,Yoga Mat,140.48,Autumn,Card,2.8,12,6,1
448,63,Male,Groceries,Cooking Oil,17.91,Autumn,Cash on Delivery,3.3,13,4,1
449,65,Female,Accessories,Wallet,129.87,Summer,Card,2.5,10,5,1
450,24,Male,Home,Kitchen Set,77.19,Winter,Card,2.3,8,4,0
451,69,Female,Womens Clothing,Jeans,164.53,Spring,Card,3.7,19,7,1
452,67,Male,Electronics,Smart Watch,1534.27,Summer,Card,4.0,8,4,2
453,64,Male,Groceries,Cooking Oil,44.13,Summer,Card,3.8,13,4,1
454,32,Male,Footwear,Sandals,99.11,Summer,Cash on Delivery,3.8,12,1,0
455,21,Female,Womens Clothing,Dress,105.8,Summer,Card,2.6,15,5,0
456,45,Male,Electronics,Mobile Phone,2490.98,Autumn,Card,4.3,17,6,2
457,41,Male,Mens Clothing,Jacket,155.13,Autumn,Card,3.2,24,7,0
458,69,Female,Footwear,Sneakers,70.56,Winter,Cash on Delivery,5.0,15,5,1
459,24,Male,Mens Clothing,Jacket,177.39,Winter,Card,1.9,20,5,0
460,57,Female,Womens Clothing,Top,106.69,Spring,Card,4.1,15,5,1
461,41,Female,Accessories,Sunglasses,121.93,Spring,Card,3.5,20,5,0
462,44,Male,Mens Clothing,Jeans,51.29,Summer,Card,3.3,6,3,0
463,37,Male,Sports,Football,242.01,Autumn,Card,2.8,6,3,0
464,43,Male,Footwear,Sandals,208.11,Summer,Card,3.1,6,3,0
465,35,Female,Sports,Yoga Mat,85.49,Spring,Card,2.7,12,6,0
466,42,Male,Electronics,Headphones,2867.88,Spring,Card,4.6,21,8,2
467,42,Female,Groceries,Snacks,18.72,Spring,Card,3.8,14,7,0
468,58,Male,Electronics,Smart Watch,1855.04,Spring,Card,3.6,13,4,2
469,60,Male,Electronics,Headphones,2649.85,Summer,Card,2.8,13,4,2
470,22,Female,Accessories,Handbag,92.79,Spring,Card,4.2,8,4,0
471,58,Male,Home,Kitchen Set,150.83,Spring,Card,2.6,7,1,1
472,34,Female,Groceries,Cooking Oil,29.0,Summer,Cash on Delivery,4.8,18,4,0
473,45,Female,Beauty,Makeup Set,95.57,Winter,Card,2.1,11,3,0
474,58,Female,Accessories,Wallet,155.49,Spring,Card,4.3,12,6,1
475,39,Male,Home,Lamp,58.69,Summer,Cash on Delivery,3.3,17,6,0
476,55,Female,Beauty,Makeup Set,79.51,Spring,Cash on Delivery,2.4,16,3,1
477,58,Male,Electronics,Mobile Phone,2792.69,Autumn,Card,3.7,14,7,2
478,55,Female,Groceries,Snacks,78.24,Summer,Cash on Delivery,3.8,19,7,1
479,49,Male,Sports,Dumbbells,213.36,Spring,Card,3.2,12,6,1
480,39,Male,Mens Clothing,Jeans,49.04,Spring,Cash on Delivery,3.9,19,7,0
481,54,Male,Footwear,Sandals,50.57,Autumn,Cash on Delivery,3.5,4,2,1
482,51,Female,Beauty,Makeup Set,78.51,Summer,Card,5.0,10,5,1
483,53,Female,Accessories,Handbag,73.07,Spring,Card,3.3,15,5,1
484,43,Male,Home,Curtains,299.96,Spring,Card,3.4,5,0,0
485,43,Male,Sports,Football,239.89,Summer,Card,3.7,2,1,0
486,48,Female,Womens Clothing,Top,98.38,Winter,Cash on Delivery,4.2,14,2,1
487,52,Male,Sports,Dumbbells,152.29,Spring,Card,3.2,14,2,1
488,69,Female,Womens Clothing,Jeans,96.34,Winter,Card,3.8,26,8,1
489,26,Female,Accessories,Wallet,100.05,Summer,Card,3.7,11,3,0
490,34,Female,Womens Clothing,Skirt,96.07,Spring,Card,3.1,12,6,0
491,30,Female,Womens Clothing,Top,46.55,Summer,Card,4.1,8,4,0
492,25,Female,Beauty,Perfume,86.16,Autumn,Cash on Delivery,4.5,6,3,0
493,61,Female,Accessories,Sunglasses,174.31,Spring,Card,5.0,24,7,1
494,27,Female,Footwear,Formal Shoes,150.45,Spring,Card,3.7,14,7,0
495,40,Male,Sports,Football,106.0,Winter,Card,3.4,18,4,0
496,44,Male,Sports,Dumbbells,119.84,Autumn,Card,3.6,9,2,0
497,49,Female,Beauty,Perfume,102.61,Autumn,Card,4.6,26,8,1
498,45,Female,Womens Clothing,Dress,82.9,Spring,Cash on Delivery,3.9,16,8,1
499,31,Male,Sports,Yoga Mat,72.1,Spring,Card,4.3,12,6,0
500,51,Male,Footwear,Sneakers,214.97,Autumn,Card,4.1,22,6,1
501,27,Male,Electronics,Laptop,1871.95,Spring,Card,4.3,15,5,2
502,50,Female,Accessories,Handbag,40.1,Autumn,Cash on Delivery,3.9,19,7,1
503,24,Female,Beauty,Makeup Set,96.8,Spring,Card,4.6,21,8,0
504,59,Male,Home,Curtains,43.39,Autumn,Cash on Delivery,5.0,12,1,1
505,26,Female,Accessories,Sunglasses,26.57,Summer,Cash on Delivery,4.4,22,6,0
506,57,Female,Womens Clothing,Skirt,187.19,Summer,Card,4.7,16,3,1
507,37,Male,Footwear,Sandals,80.92,Autumn,Cash on Delivery,3.0,14,7,0
508,44,Male,Electronics,Laptop,1002.94,Summer,Card,2.3,14,2,0
509,23,Female,Beauty,Perfume,65.35,Summer,Card,2.7,16,3,0
510,21,Male,Footwear,Formal Shoes,87.39,Autumn,Card,3.7,6,3,0
511,38,Male,Electronics,Laptop,1886.55,Summer,Card,3.8,16,3,2
512,58,Female,Womens Clothing,Top,166.84,Spring,Card,4.6,18,4,1
513,37,Female,Beauty,Skincare Kit,87.84,Spring,Card,4.1,7,1,0
514,44,Female,Beauty,Makeup Set,110.61,Autumn,Card,3.5,13,4,0
515,55,Male,Home,Lamp,130.03,Winter,Card,3.1,14,7,1
516,33,Female,Accessories,Sunglasses,97.26,Summer,Card,3.1,10,5,0
517,39,Female,Beauty,Makeup Set,35.18,Autumn,Card,4.1,17,6,0
518,44,Male,Sports,Dumbbells,93.78,Summer,Cash on Delivery,5.0,17,6,1
519,26,Male,Footwear,Sneakers,235.26,Summer,Card,4.9,13,4,0
520,62,Male,Sports,Dumbbells,136.94,Autumn,Card,3.6,15,5,1
521,60,Female,Footwear,Formal Shoes,149.45,Winter,Card,3.3,6,3,1
522,42,Male,Footwear,Formal Shoes,122.86,Summer,Card,4.7,18,4,0
523,32,Female,Footwear,Formal Shoes,156.61,Summer,Card,4.7,22,6,0
524,29,Male,Sports,Dumbbells,88.8,Autumn,Card,3.1,22,6,0
525,46,Male,Mens Clothing,Shirt,165.74,Autumn,Card,4.2,6,3,1
526,61,Male,Home,Kitchen Set,220.45,Spring,Card,3.2,17,6,1
527,27,Male,Mens Clothing,Jeans,110.6,Autumn,Card,3.6,10,0,0
528,56,Female,Beauty,Makeup Set,135.51,Summer,Card,4.4,26,8,1
529,54,Male,Mens Clothing,Jeans,118.11,Spring,Card,3.2,13,4,1
530,56,Male,Mens Clothing,Shirt,125.17,Autumn,Card,3.6,22,6,1
531,57,Female,Sports,Yoga Mat,157.33,Summer,Card,3.9,13,4,1
532,29,Female,Groceries,Rice Pack,56.63,Spring,Card,4.5,13,4,0
533,30,Female,Accessories,Handbag,89.32,Winter,Cash on Delivery,4.5,12,6,0
534,20,Female,Womens Clothing,Dress,131.59,Autumn,Card,4.2,17,6,0
535,31,Male,Sports,Yoga Mat,45.03,Spring,Cash on Delivery,4.9,12,6,0
536,49,Male,Footwear,Formal Shoes,105.07,Summer,Card,4.2,14,7,1
537,35,Female,Accessories,Sunglasses,31.51,Summer,Card,3.2,15,5,0
538,60,Male,Sports,Yoga Mat,98.94,Spring,Card,3.4,10,5,1
539,23,Male,Footwear,Sandals,236.7,Spring,Card,4.5,17,6,0
540,59,Female,Womens Clothing,Top,111.87,Winter,Card,3.9,21,8,1
541,31,Male,Sports,Football,90.67,Autumn,Cash on Delivery,5.0,12,6,0
542,28,Male,Mens Clothing,Jeans,141.19,Winter,Card,4.0,4,2,0
543,32,Female,Womens Clothing,Top,158.72,Spring,Card,4.9,16,3,0
544,32,Female,Footwear,Formal Shoes,91.02,Winter,Card,4.1,17,6,0
545,70,Female,Accessories,Sunglasses,159.31,Autumn,Card,4.5,17,6,1
546,30,Male,Electronics,Smart Watch,2428.11,Spring,Card,3.9,4,2,2
547,28,Female,Beauty,Perfume,25.24,Winter,Card,3.7,21,8,0
548,46,Male,Groceries,Rice Pack,62.51,Winter,Cash on Delivery,4.2,11,3,1
549,22,Male,Footwear,Formal Shoes,80.22,Summer,Card,4.6,8,4,0
550,28,Male,Electronics,Headphones,600.17,Winter,Card,3.8,10,5,0
551,63,Male,Mens Clothing,Jeans,106.27,Summer,Card,3.5,14,7,1
552,27,Male,Footwear,Sandals,141.6,Winter,Card,4.1,19,7,0
553,43,Male,Footwear,Formal Shoes,90.88,Winter,Cash on Delivery,3.3,14,2,0
554,20,Female,Footwear,Sneakers,156.91,Summer,Card,4.1,22,6,0
555,41,Male,Sports,Football,232.73,Winter,Card,3.7,15,5,0
556,29,Female,Accessories,Wallet,53.93,Summer,Card,2.5,18,4,0
557,61,Male,Footwear,Sneakers,65.72,Summer,Cash on Delivery,2.8,8,4,1
558,69,Female,Womens Clothing,Skirt,159.87,Winter,Card,3.6,10,0,1
559,64,Male,Electronics,Laptop,2435.63,Winter,Card,3.3,18,4,2
560,40,Male,Footwear,Sneakers,90.24,Spring,Cash on Delivery,4.3,17,6,0
561,37,Female,Accessories,Handbag,117.76,Spring,Card,3.5,12,6,0
562,64,Female,Womens Clothing,Jeans,97.62,Summer,Card,3.8,8,4,1
563,66,Female,Beauty,Makeup Set,98.66,Autumn,Card,2.7,22,6,1
564,66,Female,Womens Clothing,Top,185.56,Spring,Card,3.7,21,8,1
565,60,Female,Groceries,Rice Pack,12.59,Spring,Card,3.4,12,1,1
566,41,Female,Beauty,Makeup Set,34.3,Autumn,Card,3.3,4,2,0
567,29,Male,Sports,Football,162.96,Summer,Card,3.9,19,7,0
568,45,Male,Electronics,Laptop,2785.85,Spring,Card,3.4,18,4,2
569,67,Male,Footwear,Sandals,79.99,Spring,Card,3.5,12,1,1
570,24,Female,Womens Clothing,Jeans,33.98,Spring,Card,2.1,15,5,0
571,32,Male,Electronics,Headphones,2562.09,Winter,Card,3.7,14,7,2
572,69,Female,Beauty,Makeup Set,55.71,Spring,Card,2.9,15,5,1
573,61,Male,Footwear,Sandals,41.13,Summer,Cash on Delivery,5.0,17,6,1
574,46,Female,Womens Clothing,Skirt,62.15,Summer,Cash on Delivery,3.8,22,6,1
575,44,Male,Home,Curtains,124.45,Summer,Card,5.0,9,2,0
576,46,Male,Footwear,Sneakers,75.37,Winter,Card,3.7,20,10,1
577,30,Male,Sports,Yoga Mat,141.81,Winter,Card,4.9,13,4,0
578,38,Male,Mens Clothing,Jeans,173.03,Autumn,Card,2.6,13,4,0
579,26,Female,Home,Curtains,174.88,Autumn,Card,4.4,14,2,0
580,42,Female,Beauty,Perfume,48.19,Winter,Card,2.7,12,6,0
581,37,Male,Electronics,Laptop,714.78,Winter,Card,4.0,12,6,0
582,54,Female,Sports,Dumbbells,30.19,Autumn,Cash on Delivery,4.2,13,4,1
583,68,Female,Beauty,Makeup Set,120.37,Winter,Card,2.9,24,7,1
584,38,Female,Womens Clothing,Dress,185.35,Winter,Card,4.9,12,6,0
585,25,Male,Electronics,Smart Watch,1495.63,Summer,Card,3.8,14,2,2
586,42,Male,Electronics,Mobile Phone,1552.24,Autumn,Card,3.8,17,6,2
587,26,Male,Sports,Football,175.47,Autumn,Card,3.0,13,4,0
588,45,Male,Sports,Football,136.12,Spring,Card,4.5,23,9,1
589,22,Female,Footwear,Sneakers,174.5,Autumn,Card,3.7,14,2,0
590,40,Male,Home,Lamp,136.29,Winter,Card,2.9,13,4,0
591,44,Female,Footwear,Sandals,62.11,Summer,Card,2.9,19,7,0
592,31,Male,Sports,Football,209.64,Autumn,Card,4.6,11,3,0
593,23,Male,Footwear,Sandals,188.15,Winter,Card,3.5,4,2,0
594,27,Female,Accessories,Handbag,31.87,Winter,Cash on Delivery,5.0,22,6,0
595,24,Male,Mens Clothing,Jeans,128.64,Autumn,Card,4.4,22,6,0
596,57,Female,Footwear,Sneakers,107.31,Winter,Card,3.6,16,8,1
597,37,Female,Sports,Football,160.72,Spring,Card,3.8,8,4,0
598,44,Male,Mens Clothing,Jacket,74.66,Autumn,Cash on Delivery,3.0,13,4,0
599,69,Male,Footwear,Sneakers,210.5,Winter,Card,3.8,13,4,1
600,24,Male,Mens Clothing,Shirt,35.35,Winter,Card,3.6,21,8,0
601,48,Male,Sports,Dumbbells,63.8,Winter,Cash on Delivery,4.2,15,5,1
602,50,Male,Footwear,Sandals,66.64,Summer,Card,5.0,15,5,1
603,33,Female,Sports,Dumbbells,26.47,Spring,Cash on Delivery,2.7,4,2,0
604,67,Male,Footwear,Formal Shoes,233.68,Autumn,Card,3.3,13,4,1
605,48,Female,Sports,Dumbbells,184.2,Spring,Card,4.3,19,7,1
606,43,Female,Footwear,Formal Shoes,209.23,Winter,Card,3.0,13,4,0
607,55,Male,Sports,Football,225.1,Winter,Card,4.8,12,6,1
608,26,Male,Mens Clothing,Jacket,172.87,Summer,Card,3.3,17,6,0
609,56,Male,Electronics,Laptop,2831.6,Autumn,Card,4.7,15,5,2
610,52,Female,Accessories,Handbag,20.11,Spring,Card,5.0,8,4,1
611,32,Male,Groceries,Snacks,58.96,Winter,Cash on Delivery,4.8,4,2,0
612,44,Female,Accessories,Wallet,170.49,Autumn,Card,2.9,18,9,0
613,44,Female,Womens Clothing,Skirt,65.05,Summer,Cash on Delivery,3.4,19,7,0
614,32,Female,Womens Clothing,Jeans,35.66,Summer,Cash on Delivery,4.1,17,6,0
615,32,Female,Sports,Dumbbells,37.45,Winter,Card,3.2,2,1,0
616,26,Female,Accessories,Sunglasses,170.43,Spring,Card,3.1,17,6,0
617,30,Female,Footwear,Sandals,61.98,Spring,Card,3.5,10,5,0
618,54,Female,Womens Clothing,Dress,97.85,Autumn,Cash on Delivery,3.6,12,6,1
619,44,Male,Footwear,Sandals,180.53,Autumn,Card,3.4,26,8,0
620,70,Male,Electronics,Mobile Phone,2658.73,Summer,Card,4.3,22,6,2
621,32,Male,Footwear,Sandals,158.28,Autumn,Card,4.1,26,8,0
622,57,Male,Sports,Yoga Mat,222.98,Winter,Card,3.5,24,7,1
623,49,Male,Mens Clothing,Shirt,197.05,Winter,Card,4.4,17,6,1
624,48,Male,Sports,Yoga Mat,97.69,Summer,Cash on Delivery,3.4,19,7,1
625,35,Male,Electronics,Mobile Phone,761.2,Summer,Card,5.0,24,7,0
626,63,Female,Footwear,Formal Shoes,208.69,Winter,Card,3.2,13,4,1
627,60,Female,Womens Clothing,Dress,31.81,Spring,Card,3.5,12,6,1
628,29,Male,Electronics,Laptop,1170.69,Summer,Card,3.5,16,3,0
629,54,Male,Footwear,Formal Shoes,66.74,Autumn,Cash on Delivery,4.3,12,6,1
630,23,Female,Beauty,Skincare Kit,39.91,Spring,Cash on Delivery,3.3,2,1,0
631,42,Female,Groceries,Cooking Oil,10.19,Autumn,Cash on Delivery,4.1,14,7,0
632,70,Male,Mens Clothing,Jeans,69.05,Autumn,Card,3.9,8,4,1
633,29,Male,Footwear,Sneakers,91.99,Winter,Card,2.9,25,10,0
634,38,Female,Footwear,Formal Shoes,247.76,Winter,Card,3.3,11,3,0
635,45,Male,Footwear,Formal Shoes,203.46,Autumn,Card,3.1,10,5,0
636,61,Male,Footwear,Formal Shoes,118.53,Summer,Card,4.9,14,2,1
637,66,Male,Mens Clothing,Shirt,63.45,Winter,Card,3.6,15,5,1
638,66,Female,Accessories,Sunglasses,129.69,Winter,Card,3.1,17,6,1
639,27,Male,Electronics,Smart Watch,736.92,Autumn,Card,3.3,12,1,0
640,52,Female,Beauty,Skincare Kit,87.62,Autumn,Card,2.9,10,5,1
641,43,Female,Home,Kitchen Set,140.0,Summer,Card,3.9,15,5,0
642,35,Male,Sports,Football,107.57,Summer,Card,3.9,12,6,0
643,34,Male,Groceries,Cooking Oil,78.16,Spring,Cash on Delivery,2.2,4,2,0
644,51,Female,Womens Clothing,Dress,47.3,Autumn,Cash on Delivery,3.9,7,1,1
645,43,Female,Womens Clothing,Skirt,143.8,Autumn,Card,3.6,12,6,0
646,50,Male,Sports,Dumbbells,208.8,Summer,Card,3.4,4,2,1
647,33,Male,Home,Lamp,170.58,Summer,Card,4.2,8,4,0
648,30,Male,Mens Clothing,Jeans,42.67,Autumn,Cash on Delivery,4.1,8,4,0
649,54,Male,Mens Clothing,Jeans,170.85,Summer,Card,3.4,13,4,1
650,70,Male,Footwear,Formal Shoes,174.39,Summer,Card,3.2,20,5,1
651,58,Male,Sports,Football,124.28,Spring,Card,3.1,16,3,1
652,69,Male,Sports,Dumbbells,100.45,Winter,Card,3.6,13,4,1
653,52,Male,Home,Kitchen Set,56.48,Spring,Cash on Delivery,5.0,29,12,1
654,60,Female,Accessories,Wallet,30.06,Autumn,Card,4.6,22,6,1
655,70,Female,Footwear,Sandals,54.0,Autumn,Card,2.8,30,10,1
656,67,Male,Mens Clothing,Jeans,174.5,Summer,Card,4.5,15,5,1
657,20,Female,Accessories,Sunglasses,92.35,Autumn,Card,3.3,12,1,0
658,33,Female,Accessories,Wallet,40.85,Summer,Cash on Delivery,4.2,18,4,0
659,27,Male,Sports,Yoga Mat,68.16,Spring,Card,4.1,10,5,0
660,33,Female,Beauty,Makeup Set,107.56,Spring,Card,2.6,8,4,0
661,54,Female,Footwear,Sneakers,242.06,Spring,Card,4.1,19,7,1
662,45,Female,Beauty,Perfume,144.31,Autumn,Card,3.8,0,0,0
663,28,Female,Beauty,Perfume,119.55,Winter,Card,3.6,6,3,0
664,46,Male,Sports,Football,56.34,Winter,Cash on Delivery,2.9,11,3,0
665,25,Male,Home,Lamp,279.19,Summer,Card,4.5,8,4,0
666,31,Female,Beauty,Makeup Set,34.01,Summer,Card,3.8,22,6,0
667,60,Male,Footwear,Sneakers,99.93,Winter,Card,3.5,28,9,1
668,64,Male,Electronics,Headphones,1514.05,Winter,Card,3.7,20,5,2
669,62,Male,Mens Clothing,T-Shirt,182.98,Autumn,Card,3.1,13,4,1
670,24,Male,Home,Curtains,237.47,Winter,Card,3.2,28,9,0
671,64,Male,Electronics,Laptop,1417.01,Spring,Card,4.0,2,1,2
672,27,Female,Womens Clothing,Skirt,43.52,Summer,Cash on Delivery,4.1,13,4,0
673,33,Female,Womens Clothing,Skirt,116.95,Summer,Card,4.6,21,8,0
674,61,Female,Womens Clothing,Jeans,196.34,Winter,Card,3.0,16,8,1
675,68,Female,Footwear,Sandals,163.6,Spring,Card,4.3,22,6,1
676,54,Male,Footwear,Sneakers,144.58,Spring,Card,3.9,24,7,1
677,22,Male,Sports,Yoga Mat,158.64,Spring,Card,3.9,21,8,0
678,52,Female,Groceries,Beverages,5.89,Summer,Card,3.6,7,1,1
679,63,Female,Accessories,Handbag,168.46,Winter,Card,3.1,20,5,1
680,53,Female,Womens Clothing,Jeans,102.52,Spring,Card,4.3,16,8,1
